Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.015,-0.005,-0.283,-0.371,-0.112,-0.088
1.76,0.02,0.01,-0.01,-0.015,0.015,0.0,0.015,-0.015,-0.288,-0.386,-0.117,-0.102
1.762,0.039,0.01,-0.029,-0.024,0.034,-0.01,0.01,-0.015,-0.288,-0.386,-0.122,-0.098
1.764,0.039,0.01,-0.029,-0.024,0.034,-0.01,0.005,-0.01,-0.288,-0.381,-0.122,-0.098
1.766,0.049,0.01,-0.039,-0.029,0.044,-0.015,0.0,-0.01,-0.283,-0.386,-0.122,-0.102
1.768,0.024,0.01,-0.015,-0.015,0.02,-0.005,0.01,0.0,-0.273,-0.366,-0.107,-0.093
1.77,0.005,0.01,0.005,-0.005,0.0,0.005,0.02,0.01,-0.264,-0.356,-0.102,-0.083
1.772,-0.015,0.015,0.029,0.0,-0.024,0.02,0.029,0.02,-0.254,-0.351,-0.098,-0.073
1.774,-0.034,0.02,0.054,0.01,-0.044,0.034,0.039,0.029,-0.244,-0.342,-0.093,-0.063
1.776,-0.054,0.01,0.063,0.024,-0.059,0.034,0.049,0.029,-0.234,-0.332,-0.088,-0.059
1.778,-0.073,-0.01,0.063,0.044,-0.068,0.024,0.049,0.029,-0.234,-0.327,-0.083,-0.054
1.78,-0.088,-0.02,0.068,0.054,-0.078,0.024,0.049,0.029,-0.234,-0.322,-0.073,-0.044
1.782,-0.107,-0.029,0.078,0.068,-0.093,0.024,0.049,0.034,-0.229,-0.312,-0.068,-0.039
1.784,-0.088,-0.015,0.073,0.054,-0.083,0.029,0.034,0.029,-0.234,-0.317,-0.083,-0.039
1.786,-0.059,-0.005,0.054,0.034,-0.059,0.024,0.029,0.024,-0.239,-0.322,-0.088,-0.044
1.788,-0.039,0.0,0.039,0.02,-0.039,0.02,0.024,0.02,-0.244,-0.327,-0.093,-0.049
1.79,-0.02,0.005,0.024,0.01,-0.024,0.015,0.02,0.015,-0.249,-0.332,-0.098,-0.054
1.792,-0.01,-0.005,0.005,0.01,-0.01,0.0,0.015,0.01,-0.249,-0.332,-0.102,-0.063
1.794,0.01,0.005,-0.005,-0.005,0.005,0.0,0.01,0.005,-0.244,-0.332,-0.107,-0.063
1.796,0.02,-0.01,-0.029,-0.005,0.024,-0.02,0.005,0.0,-0.244,-0.327,-0.112,-0.068
1.798,0.029,-0.01,-0.039,-0.01,0.034,-0.024,0.0,-0.005,-0.249,-0.327,-0.117,-0.068
1.8,0.024,0.01,-0.015,-0.015,0.02,-0.005,-0.01,-0.005,-0.249,-0.317,-0.117,-0.059
1.802,0.024,0.01,-0.015,-0.015,0.02,-0.005,-0.01,-0.005,-0.244,-0.312,-0.112,-0.059
1.804,0.015,0.01,-0.005,-0.01,0.01,0.0,-0.01,-0.005,-0.239,-0.312,-0.112,-0.059
1.806,0.034,0.01,-0.024,-0.02,0.029,-0.01,-0.01,-0.005,-0.234,-0.312,-0.117,-0.059
1.808,0.029,0.0,-0.029,-0.015,0.029,-0.015,0.0,-0.005,-0.224,-0.303,-0.117,-0.059
1.81,0.015,0.0,-0.015,-0.005,0.015,-0.01,-0.005,0.0,-0.224,-0.303,-0.112,-0.054
1.812,0.01,0.005,-0.005,-0.005,0.005,0.0,-0.005,0.0,-0.224,-0.303,-0.112,-0.049
1.814,0.005,0.005,0.0,-0.005,0.0,0.0,-0.005,-0.005,-0.224,-0.307,-0.112,-0.049
1.816,0.015,0.005,-0.01,-0.01,0.01,-0.005,0.0,0.005,-0.215,-0.303,-0.098,-0.044
1.818,0.01,0.005,-0.005,-0.005,0.005,0.0,0.005,0.01,-0.21,-0.298,-0.098,-0.039
1.82,0.01,0.005,-0.005,-0.005,0.005,0.0,0.01,0.01,-0.205,-0.288,-0.098,-0.034
1.822,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.015,0.01,-0.2,-0.278,-0.093,-0.029
1.824,0.01,0.015,0.005,-0.01,0.0,0.01,0.01,-0.005,-0.21,-0.283,-0.102,-0.044
1.826,0.0,0.02,0.02,-0.01,-0.01,0.02,0.01,-0.005,-0.21,-0.283,-0.107,-0.044
1.828,0.0,0.02,0.02,-0.01,-0.01,0.02,0.015,-0.005,-0.21,-0.283,-0.112,-0.044
1.83,0.0,0.024,0.024,-0.01,-0.015,0.024,0.02,-0.005,-0.21,-0.283,-0.112,-0.044
1.832,-0.01,0.034,0.044,-0.01,-0.029,0.039,0.01,-0.015,-0.2,-0.293,-0.132,-0.054
1.834,-0.02,0.029,0.049,-0.005,-0.034,0.039,0.005,-0.024,-0.2,-0.283,-0.122,-0.039
1.836,-0.039,0.039,0.078,0.0,-0.059,0.059,0.015,-0.024,-0.21,-0.273,-0.107,-0.015
1.838,-0.01,0.078,0.088,-0.034,-0.049,0.083,0.005,-0.024,-0.19,-0.254,-0.088,0.005
1.84,0.0,0.083,0.083,-0.039,-0.044,0.083,-0.005,0.02,-0.127,-0.2,-0.049,0.049
1.842,-0.015,0.078,0.093,-0.029,-0.054,0.083,0.01,0.132,0.0,-0.093,0.039,0.117
1.844,0.0,0.127,0.127,-0.063,-0.063,0.127,0.015,0.273,0.161,0.005,0.102,0.185
1.846,0.049,0.19,0.142,-0.117,-0.049,0.166,0.024,0.415,0.322,0.112,0.181,0.254
1.848,0.073,0.2,0.127,-0.137,-0.029,0.161,0.059,0.556,0.449,0.215,0.244,0.317
1.85,0.073,0.2,0.127,-0.137,-0.029,0.161,0.102,0.644,0.503,0.254,0.283,0.366
1.852,0.073,0.215,0.142,-0.142,-0.034,0.176,0.132,0.644,0.459,0.244,0.303,0.42
1.854,0.059,0.229,0.171,-0.142,-0.059,0.2,0.132,0.542,0.327,0.171,0.273,0.454
1.856,0.024,0.229,0.205,-0.127,-0.093,0.215,0.146,0.312,0.029,-0.059,0.146,0.41
1.858,0.015,0.229,0.215,-0.122,-0.102,0.22,0.137,-0.083,-0.41,-0.371,-0.044,0.342
1.86,0.005,0.234,0.229,-0.117,-0.112,0.229,0.098,-0.464,-0.795,-0.625,-0.171,0.322
1.862,-0.005,0.278,0.283,-0.137,-0.146,0.278,0.029,-0.698,-1.03,-0.781,-0.254,0.322
1.864,-0.005,0.346,0.351,-0.171,-0.181,0.346,-0.098,-0.976,-1.259,-0.937,-0.337,0.317
1.866,-0.024,0.376,0.4,-0.176,-0.215,0.386,-0.229,-1.371,-1.596,-1.147,-0.454,0.293
1.868,-0.049,0.415,0.464,-0.181,-0.259,0.439,-0.361,-1.732,-1.898,-1.352,-0.571,0.278
1.87,-0.02,0.542,0.561,-0.259,-0.293,0.551,-0.498,-1.972,-2.108,-1.503,-0.678,0.273
1.872,0.0,0.649,0.649,-0.322,-0.327,0.649,-0.639,-2.211,-2.308,-1.664,-0.805,0.234
1.874,-0.029,0.698,0.727,-0.332,-0.381,0.712,-0.766,-2.435,-2.503,-1.825,-0.942,0.166
1.876,-0.024,0.781,0.805,-0.376,-0.415,0.791,-0.878,-2.591,-2.63,-1.918,-1.015,0.161
1.878,0.034,0.854,0.82,-0.444,-0.395,0.834,-1.02,-2.708,-2.708,-1.952,-1.025,0.195
1.88,0.093,0.771,0.678,-0.429,-0.293,0.722,-1.196,-2.835,-2.796,-1.991,-1.049,0.146
1.882,0.137,0.566,0.429,-0.351,-0.146,0.498,-1.293,-2.826,-2.777,-1.981,-1.083,0.02
1.884,0.19,0.317,0.127,-0.254,0.029,0.22,-1.274,-2.621,-2.616,-1.903,-1.103,-0.151
1.886,0.244,0.039,-0.205,-0.142,0.224,-0.083,-1.254,-2.377,-2.416,-1.806,-1.142,-0.376
1.888,0.303,-0.151,-0.454,-0.073,0.376,-0.303,-1.254,-2.191,-2.264,-1.747,-1.191,-0.595
1.89,0.346,-0.22,-0.566,-0.063,0.454,-0.395,-1.274,-2.064,-2.147,-1.728,-1.264,-0.747
1.892,0.4,-0.259,-0.659,-0.068,0.527,-0.459,-1.298,-1.996,-2.094,-1.728,-1.327,-0.83
1.894,0.478,-0.293,-0.771,-0.093,0.625,-0.532,-1.337,-1.923,-2.011,-1.688,-1.347,-0.839
1.896,0.537,-0.312,-0.849,-0.112,0.693,-0.581,-1.303,-1.781,-1.874,-1.615,-1.313,-0.825
1.898,0.537,-0.356,-0.893,-0.088,0.712,-0.625,-1.21,-1.591,-1.703,-1.503,-1.279,-0.805
1.9,0.517,-0.351,-0.869,-0.083,0.693,-0.61,-1.059,-1.342,-1.449,-1.313,-1.122,-0.703
1.902,0.483,-0.273,-0.756,-0.102,0.62,-0.517,-0.898,-1.064,-1.142,-1.03,-0.864,-0.517
1.904,0.395,-0.19,-0.586,-0.102,0.488,-0.39,-0.732,-0.834,-0.883,-0.795,-0.644,-0.361
1.906,0.307,-0.142,-0.449,-0.083,0.376,-0.298,-0.6,-0.664,-0.712,-0.649,-0.512,-0.259
1.908,0.254,-0.117,-0.371,-0.068,0.312,-0.244,-0.508,-0.517,-0.571,-0.517,-0.41,-0.2
1.91,0.229,-0.122,-0.351,-0.054,0.288,-0.239,-0.444,-0.415,-0.459,-0.425,-0.351,-0.185
1.912,0.229,-0.112,-0.342,-0.059,0.283,-0.229,-0.371,-0.298,-0.351,-0.337,-0.312,-0.171
1.914,0.21,-0.088,-0.298,-0.059,0.254,-0.195,-0.273,-0.181,-0.234,-0.239,-0.254,-0.137
1.916,0.161,-0.073,-0.234,-0.044,0.195,-0.156,-0.2,-0.078,-0.132,-0.161,-0.21,-0.117
1.918,0.127,-0.054,-0.181,-0.034,0.151,-0.117,-0.137,0.015,-0.044,-0.107,-0.166,-0.088
1.92,0.093,-0.054,-0.146,-0.02,0.117,-0.102,-0.088,0.083,0.029,-0.039,-0.098,-0.024
1.922,0.059,-0.063,-0.122,0.005,0.088,-0.093,-0.068,0.112,0.059,-0.015,-0.063,0.005
1.924,0.049,-0.044,-0.093,0.0,0.068,-0.068,-0.054,0.107,0.059,-0.024,-0.068,-0.005
1.926,0.073,-0.029,-0.102,-0.02,0.088,-0.068,-0.044,0.107,0.063,-0.015,-0.049,0.01
1.928,0.093,-0.024,-0.117,-0.034,0.102,-0.073,-0.049,0.102,0.068,-0.01,-0.039,0.015
1.93,0.054,-0.015,-0.068,-0.02,0.059,-0.044,-0.039,0.117,0.068,-0.01,-0.034,0.02
1.932,-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.015,0.146,0.098,0.015,-0.024,0.029
1.934,-0.034,-0.044,-0.01,0.039,-0.015,-0.029,0.0,0.171,0.127,0.044,-0.015,0.049
1.936,0.005,-0.034,-0.039,0.015,0.02,-0.039,0.005,0.185,0.127,0.044,-0.024,0.049
1.938,0.073,-0.005,-0.078,-0.034,0.073,-0.044,0.005,0.181,0.117,0.024,-0.034,0.044
1.94,0.073,-0.005,-0.078,-0.034,0.073,-0.044,0.005,0.185,0.112,0.02,-0.044,0.039
1.942,0.068,-0.005,-0.073,-0.029,0.068,-0.039,0.01,0.185,0.127,0.024,-0.049,0.049
1.944,0.054,-0.015,-0.068,-0.02,0.059,-0.044,0.01,0.181,0.132,0.024,-0.049,0.049
1.946,0.049,-0.015,-0.063,-0.015,0.054,-0.039,0.005,0.171,0.127,0.02,-0.044,0.059
1.948,0.029,-0.01,-0.039,-0.01,0.034,-0.024,0.01,0.171,0.132,0.029,-0.024,0.068
1.95,0.02,-0.005,-0.024,-0.005,0.02,-0.015,0.015,0.181,0.132,0.039,-0.01,0.078
1.952,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.02,0.185,0.132,0.044,0.005,0.078
1.954,0.005,-0.02,-0.024,0.01,0.015,-0.024,0.024,0.19,0.127,0.044,0.0,0.073
1.956,0.005,-0.01,-0.015,0.005,0.01,-0.015,0.029,0.205,0.137,0.044,-0.005,0.078
1.958,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.21,0.151,0.044,-0.01,0.083
1.96,0.0,-0.005,-0.005,0.005,0.0,-0.005,0.039,0.21,0.161,0.049,-0.01,0.083
1.962,0.01,-0.015,-0.024,0.005,0.015,-0.02,0.039,0.21,0.171,0.054,-0.01,0.088
1.964,0.02,-0.01,-0.029,-0.005,0.024,-0.02,0.029,0.21,0.171,0.054,-0.02,0.088
1.966,0.015,-0.024,-0.039,0.005,0.024,-0.034,0.029,0.21,0.171,0.054,-0.01,0.093
1.968,0.02,-0.024,-0.044,0.005,0.029,-0.034,0.034,0.21,0.166,0.059,-0.005,0.093
1.97,0.029,-0.02,-0.049,-0.005,0.039,-0.034,0.034,0.21,0.156,0.059,-0.005,0.102
1.972,0.015,-0.005,-0.02,-0.005,0.015,-0.015,0.034,0.205,0.151,0.068,-0.005,0.102
1.974,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.034,0.205,0.151,0.073,-0.01,0.102
1.976,0.024,-0.005,-0.029,-0.01,0.024,-0.02,0.034,0.2,0.161,0.073,-0.01,0.102
1.978,0.024,0.01,-0.015,-0.015,0.02,-0.005,0.034,0.2,0.181,0.063,-0.01,0.102
1.98,0.024,0.005,-0.02,-0.015,0.02,-0.01,0.044,0.22,0.185,0.068,-0.02,0.112
1.982,0.015,-0.005,-0.02,-0.005,0.015,-0.015,0.049,0.22,0.185,0.073,-0.01,0.117
1.984,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.049,0.224,0.19,0.083,0.005,0.122
1.986,0.01,-0.015,-0.024,0.005,0.015,-0.02,0.049,0.224,0.19,0.098,0.01,0.122
1.988,0.024,-0.01,-0.034,-0.005,0.029,-0.024,0.039,0.224,0.19,0.088,0.01,0.117
1.99,0.029,-0.005,-0.034,-0.01,0.029,-0.02,0.039,0.224,0.19,0.093,0.0,0.122
1.992,0.034,0.0,-0.034,-0.015,0.034,-0.02,0.049,0.229,0.21,0.093,0.01,0.122
1.994,0.039,0.005,-0.034,-0.02,0.034,-0.015,0.054,0.234,0.224,0.098,0.01,0.122
1.996,0.029,0.0,-0.029,-0.015,0.029,-0.015,0.063,0.239,0.229,0.112,0.01,0.132
1.998,0.024,0.0,-0.024,-0.01,0.024,-0.015,0.059,0.249,0.234,0.112,0.01,0.137
2.0,0.02,0.005,-0.015,-0.01,0.015,-0.005,0.059,0.254,0.244,0.122,0.01,0.127
2.002,0.02,0.005,-0.015,-0.01,0.015,-0.005,0.068,0.259,0.244,0.132,0.01,0.132
2.004,0.01,0.005,-0.005,-0.005,0.005,0.0,0.063,0.254,0.244,0.122,0.01,0.122
2.006,0.015,0.0,-0.015,-0.005,0.015,-0.01,0.059,0.254,0.244,0.117,0.005,0.127
2.008,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.054,0.259,0.244,0.117,0.015,0.132
2.01,0.015,-0.015,-0.029,0.0,0.02,-0.024,0.054,0.264,0.259,0.117,0.0,0.132
2.012,0.005,-0.005,-0.01,0.0,0.005,-0.01,0.059,0.268,0.268,0.137,0.0,0.142
2.014,0.02,-0.015,-0.034,0.0,0.024,-0.024,0.073,0.278,0.273,0.146,0.005,0.151
2.016,0.029,-0.015,-0.044,-0.005,0.034,-0.029,0.073,0.293,0.288,0.156,0.015,0.151
2.018,0.015,-0.01,-0.024,0.0,0.02,-0.02,0.073,0.303,0.283,0.156,0.02,0.151
2.02,0.02,-0.01,-0.029,-0.005,0.024,-0.02,0.073,0.303,0.298,0.166,0.024,0.156
2.022,0.02,0.0,-0.02,-0.01,0.02,-0.01,0.073,0.312,0.303,0.171,0.029,0.156
2.024,0.02,0.01,-0.01,-0.015,0.015,0.0,0.073,0.317,0.317,0.19,0.029,0.156
2.026,0.024,0.01,-0.015,-0.015,0.02,-0.005,0.078,0.322,0.337,0.195,0.034,0.156
2.028,0.034,0.005,-0.029,-0.02,0.029,-0.015,0.088,0.327,0.342,0.2,0.034,0.151
2.03,0.034,0.005,-0.029,-0.02,0.029,-0.015,0.093,0.337,0.351,0.195,0.034,0.151
2.032,0.02,0.01,-0.01,-0.015,0.015,0.0,0.098,0.346,0.351,0.205,0.034,0.151
2.034,0.01,0.02,0.01,-0.015,0.0,0.015,0.098,0.356,0.361,0.215,0.044,0.151
2.036,0.005,0.02,0.015,-0.01,-0.005,0.015,0.102,0.376,0.386,0.224,0.054,0.161
2.038,0.0,0.015,0.015,-0.005,-0.01,0.015,0.112,0.395,0.41,0.229,0.049,0.166
2.04,-0.015,0.015,0.029,0.0,-0.024,0.02,0.117,0.41,0.42,0.234,0.049,0.171
2.042,-0.02,0.005,0.024,0.01,-0.024,0.015,0.122,0.41,0.425,0.244,0.059,0.176
2.044,0.01,-0.005,-0.015,0.0,0.01,-0.01,0.117,0.41,0.439,0.249,0.054,0.166
2.046,0.015,0.015,0.0,-0.015,0.005,0.005,0.117,0.429,0.444,0.259,0.054,0.166
2.048,0.029,0.015,-0.015,-0.02,0.02,0.0,0.127,0.449,0.454,0.278,0.059,0.166
2.05,0.034,0.015,-0.02,-0.024,0.024,-0.005,0.127,0.464,0.459,0.278,0.054,0.166
2.052,0.034,0.02,-0.015,-0.024,0.024,0.0,0.146,0.468,0.483,0.288,0.054,0.166
2.054,0.024,0.024,0.0,-0.024,0.01,0.01,0.151,0.483,0.498,0.298,0.054,0.161
2.056,0.015,0.024,0.01,-0.02,0.0,0.015,0.151,0.493,0.512,0.317,0.059,0.156
2.058,0.015,0.024,0.01,-0.02,0.0,0.015,0.166,0.512,0.537,0.322,0.063,0.156
2.06,0.034,0.034,0.0,-0.034,0.015,0.015,0.156,0.527,0.551,0.327,0.063,0.156
2.062,0.049,0.034,-0.015,-0.039,0.029,0.01,0.171,0.547,0.566,0.332,0.073,0.161
2.064,0.039,0.034,-0.005,-0.034,0.02,0.015,0.181,0.576,0.59,0.356,0.083,0.161
2.066,0.02,0.044,0.024,-0.029,-0.005,0.034,0.195,0.59,0.61,0.366,0.083,0.161
2.068,0.01,0.039,0.029,-0.024,-0.01,0.034,0.21,0.63,0.63,0.39,0.098,0.171
2.07,0.0,0.034,0.034,-0.015,-0.02,0.034,0.215,0.644,0.639,0.39,0.112,0.171
2.072,-0.005,0.029,0.034,-0.01,-0.02,0.029,0.224,0.664,0.659,0.39,0.122,0.171
2.074,0.0,0.024,0.024,-0.01,-0.015,0.024,0.234,0.693,0.683,0.4,0.122,0.171
2.076,-0.02,0.044,0.063,-0.01,-0.044,0.054,0.264,0.722,0.712,0.415,0.112,0.181
2.078,-0.024,0.044,0.068,-0.01,-0.049,0.054,0.278,0.747,0.742,0.434,0.127,0.181
2.08,-0.024,0.044,0.068,-0.01,-0.049,0.054,0.293,0.771,0.771,0.454,0.137,0.171
2.082,-0.034,0.034,0.068,0.0,-0.054,0.049,0.303,0.795,0.786,0.478,0.142,0.171
2.084,-0.024,0.054,0.078,-0.015,-0.054,0.063,0.307,0.805,0.791,0.483,0.137,0.161
2.086,-0.024,0.054,0.078,-0.015,-0.054,0.063,0.317,0.825,0.81,0.488,0.137,0.161
2.088,-0.029,0.063,0.093,-0.015,-0.063,0.078,0.327,0.844,0.83,0.498,0.137,0.166
2.09,-0.029,0.063,0.093,-0.015,-0.063,0.078,0.342,0.864,0.844,0.512,0.142,0.166
2.092,-0.029,0.059,0.088,-0.015,-0.059,0.073,0.346,0.869,0.854,0.522,0.151,0.156
2.094,-0.029,0.059,0.088,-0.015,-0.059,0.073,0.351,0.878,0.869,0.527,0.151,0.151
2.096,-0.029,0.054,0.083,-0.01,-0.059,0.068,0.351,0.888,0.878,0.527,0.151,0.146
2.098,-0.024,0.059,0.083,-0.015,-0.054,0.068,0.361,0.893,0.888,0.527,0.151,0.137
2.1,-0.005,0.054,0.059,-0.024,-0.034,0.054,0.371,0.922,0.878,0.542,0.146,0.142
2.102,-0.024,0.054,0.078,-0.015,-0.054,0.063,0.381,0.932,0.893,0.556,0.156,0.146
2.104,-0.044,0.054,0.098,-0.005,-0.073,0.073,0.395,0.947,0.917,0.556,0.161,0.151
2.106,-0.049,0.059,0.107,-0.005,-0.078,0.083,0.405,0.952,0.942,0.551,0.161,0.161
2.108,-0.049,0.059,0.107,-0.005,-0.078,0.083,0.395,0.952,0.942,0.542,0.142,0.151
2.11,-0.049,0.054,0.102,0.0,-0.078,0.078,0.395,0.947,0.937,0.542,0.137,0.151
2.112,-0.039,0.054,0.093,-0.005,-0.068,0.073,0.39,0.942,0.927,0.551,0.137,0.151
2.114,-0.039,0.054,0.093,-0.005,-0.068,0.073,0.386,0.932,0.913,0.551,0.142,0.146
2.116,-0.02,0.059,0.078,-0.02,-0.049,0.068,0.395,0.937,0.922,0.542,0.151,0.151
2.118,-0.015,0.073,0.088,-0.029,-0.054,0.078,0.395,0.932,0.908,0.547,0.137,0.146
2.12,-0.015,0.078,0.093,-0.029,-0.054,0.083,0.39,0.917,0.908,0.527,0.122,0.132
2.122,-0.015,0.083,0.098,-0.034,-0.059,0.088,0.39,0.893,0.898,0.517,0.117,0.127
2.124,-0.024,0.078,0.102,-0.024,-0.063,0.088,0.371,0.883,0.883,0.512,0.122,0.127
2.126,-0.029,0.083,0.112,-0.024,-0.073,0.098,0.366,0.864,0.874,0.508,0.117,0.132
2.128,-0.039,0.078,0.117,-0.02,-0.078,0.098,0.361,0.839,0.849,0.503,0.112,0.137
2.13,-0.068,0.073,0.142,0.0,-0.107,0.107,0.356,0.81,0.82,0.488,0.107,0.142
2.132,-0.078,0.083,0.161,0.0,-0.122,0.122,0.351,0.795,0.795,0.473,0.117,0.142
2.134,-0.073,0.093,0.166,-0.01,-0.122,0.127,0.342,0.766,0.771,0.454,0.098,0.142
2.136,-0.068,0.093,0.161,-0.01,-0.117,0.127,0.322,0.737,0.742,0.444,0.098,0.156
2.138,-0.068,0.093,0.161,-0.01,-0.117,0.127,0.303,0.703,0.722,0.429,0.088,0.156
2.14,-0.063,0.093,0.156,-0.015,-0.112,0.122,0.293,0.654,0.688,0.405,0.068,0.151
2.142,-0.063,0.093,0.156,-0.015,-0.112,0.122,0.278,0.61,0.654,0.386,0.054,0.146
2.144,-0.059,0.093,0.151,-0.015,-0.107,0.122,0.254,0.576,0.625,0.366,0.049,0.142
2.146,-0.059,0.093,0.151,-0.015,-0.107,0.122,0.244,0.532,0.586,0.337,0.034,0.137
2.148,-0.059,0.093,0.151,-0.015,-0.107,0.122,0.205,0.478,0.542,0.312,0.01,0.137
2.15,-0.054,0.098,0.151,-0.02,-0.102,0.122,0.181,0.434,0.493,0.278,0.0,0.137
2.152,-0.049,0.098,0.146,-0.024,-0.098,0.122,0.166,0.4,0.444,0.244,-0.02,0.137
2.154,-0.039,0.102,0.142,-0.029,-0.093,0.122,0.146,0.356,0.4,0.22,-0.044,0.137
2.156,-0.059,0.102,0.161,-0.02,-0.112,0.132,0.132,0.312,0.381,0.2,-0.044,0.137
2.158,-0.068,0.088,0.156,-0.01,-0.112,0.122,0.102,0.278,0.342,0.185,-0.063,0.137
2.16,-0.068,0.083,0.151,-0.005,-0.112,0.117,0.088,0.244,0.317,0.171,-0.078,0.132
2.162,-0.068,0.083,0.151,-0.005,-0.112,0.117,0.068,0.224,0.307,0.166,-0.078,0.132
2.164,-0.049,0.093,0.142,-0.02,-0.098,0.117,0.044,0.185,0.268,0.146,-0.102,0.132
2.166,-0.039,0.093,0.132,-0.024,-0.088,0.112,0.024,0.146,0.224,0.112,-0.112,0.127
2.168,-0.005,0.093,0.098,-0.044,-0.054,0.093,-0.005,0.112,0.181,0.093,-0.127,0.122
2.17,-0.005,0.088,0.093,-0.039,-0.049,0.088,-0.02,0.078,0.137,0.063,-0.137,0.117
2.172,-0.024,0.068,0.093,-0.02,-0.059,0.078,-0.024,0.059,0.127,0.054,-0.132,0.117
2.174,-0.029,0.063,0.093,-0.015,-0.063,0.078,-0.034,0.034,0.117,0.054,-0.132,0.117
2.176,-0.034,0.059,0.093,-0.01,-0.063,0.073,-0.039,0.01,0.107,0.059,-0.137,0.127
2.178,-0.039,0.054,0.093,-0.005,-0.068,0.073,-0.054,-0.005,0.102,0.044,-0.146,0.117
2.18,-0.029,0.054,0.083,-0.01,-0.059,0.068,-0.059,-0.02,0.088,0.049,-0.142,0.112
2.182,-0.039,0.044,0.083,0.0,-0.063,0.063,-0.068,-0.034,0.068,0.039,-0.151,0.117
2.184,-0.049,0.039,0.088,0.005,-0.068,0.063,-0.073,-0.034,0.059,0.029,-0.151,0.132
2.186,-0.059,0.039,0.098,0.01,-0.078,0.068,-0.083,-0.034,0.049,0.02,-0.146,0.137
2.188,-0.044,0.039,0.083,0.005,-0.063,0.059,-0.088,-0.049,0.034,0.01,-0.151,0.127
2.19,-0.049,0.029,0.078,0.01,-0.063,0.054,-0.098,-0.073,0.024,0.005,-0.151,0.122
2.192,-0.044,0.029,0.073,0.01,-0.059,0.049,-0.107,-0.088,0.01,0.0,-0.156,0.122
2.194,-0.034,0.034,0.068,0.0,-0.054,0.049,-0.117,-0.098,0.005,0.0,-0.161,0.127
2.196,-0.024,0.029,0.054,0.0,-0.039,0.039,-0.137,-0.112,-0.01,-0.015,-0.171,0.117
2.198,-0.005,0.029,0.034,-0.01,-0.02,0.029,-0.146,-0.127,-0.024,-0.02,-0.181,0.117
2.2,0.015,0.024,0.01,-0.02,0.0,0.015,-0.156,-0.142,-0.034,-0.024,-0.19,0.107
2.202,0.029,0.01,-0.02,-0.02,0.024,-0.005,-0.166,-0.146,-0.039,-0.029,-0.2,0.107
2.204,0.034,0.01,-0.024,-0.02,0.029,-0.01,-0.166,-0.151,-0.044,-0.034,-0.2,0.117
2.206,0.034,0.015,-0.02,-0.024,0.024,-0.005,-0.166,-0.151,-0.049,-0.029,-0.195,0.117
2.208,0.02,0.02,0.0,-0.02,0.01,0.01,-0.171,-0.151,-0.049,-0.034,-0.19,0.117
2.21,0.01,0.02,0.01,-0.015,0.0,0.015,-0.171,-0.161,-0.049,-0.029,-0.19,0.127
2.212,0.0,0.01,0.01,-0.005,-0.005,0.01,-0.161,-0.161,-0.049,-0.015,-0.176,0.137
2.214,-0.005,0.01,0.015,0.0,-0.01,0.01,-0.161,-0.161,-0.044,-0.015,-0.181,0.137
2.216,-0.005,0.015,0.02,-0.005,-0.015,0.015,-0.161,-0.161,-0.039,-0.01,-0.176,0.132
2.218,0.0,0.02,0.02,-0.01,-0.01,0.02,-0.161,-0.161,-0.034,0.0,-0.171,0.132
2.22,0.01,0.015,0.005,-0.01,0.0,0.01,-0.161,-0.151,-0.039,0.005,-0.171,0.132
2.222,0.0,0.0,0.0,0.0,0.0,0.0,-0.161,-0.151,-0.039,0.005,-0.171,0.137
2.224,0.0,-0.005,-0.005,0.005,0.0,-0.005,-0.161,-0.151,-0.024,0.005,-0.176,0.137
2.226,0.01,-0.01,-0.02,0.0,0.015,-0.015,-0.166,-0.151,-0.02,0.0,-0.176,0.142
2.228,-0.02,-0.005,0.015,0.015,-0.02,0.005,-0.166,-0.151,-0.029,0.0,-0.166,0.151
2.23,-0.024,-0.005,0.02,0.015,-0.024,0.005,-0.166,-0.151,-0.029,0.0,-0.156,0.151
2.232,-0.02,0.0,0.02,0.01,-0.02,0.01,-0.166,-0.151,-0.034,0.005,-0.151,0.151
2.234,-0.024,0.005,0.029,0.01,-0.029,0.015,-0.166,-0.161,-0.034,0.024,-0.146,0.151
2.236,-0.024,0.01,0.034,0.01,-0.029,0.02,-0.171,-0.166,-0.044,0.024,-0.146,0.142
2.238,-0.015,0.01,0.024,0.005,-0.02,0.015,-0.176,-0.161,-0.034,0.024,-0.146,0.142
2.24,0.0,0.005,0.005,0.0,-0.005,0.005,-0.181,-0.166,-0.034,0.02,-0.146,0.142
2.242,0.01,0.005,-0.005,-0.005,0.005,0.0,-0.19,-0.161,-0.034,0.015,-0.146,0.142
2.244,0.02,-0.005,-0.024,-0.005,0.02,-0.015,-0.185,-0.142,-0.024,0.015,-0.146,0.151
