Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
1.966,0.024,-1.132,-1.157,0.556,0.59,-1.147,0.063,-0.298,-0.942,-1.259,-1.366,-1.381
1.968,0.005,-1.064,-1.069,0.532,0.537,-1.069,0.029,-0.346,-0.947,-1.225,-1.313,-1.298
1.97,-0.024,-0.991,-0.966,0.508,0.468,-0.981,0.02,-0.361,-0.927,-1.181,-1.244,-1.215
1.972,-0.059,-0.917,-0.859,0.488,0.4,-0.888,0.0,-0.371,-0.908,-1.127,-1.166,-1.127
1.974,-0.088,-0.839,-0.752,0.464,0.332,-0.795,-0.029,-0.41,-0.893,-1.083,-1.098,-1.049
1.976,-0.137,-0.766,-0.63,0.454,0.244,-0.698,-0.054,-0.42,-0.859,-1.02,-1.02,-0.971
1.978,-0.156,-0.708,-0.551,0.434,0.195,-0.63,-0.073,-0.395,-0.805,-0.952,-0.961,-0.908
1.98,-0.166,-0.625,-0.459,0.395,0.146,-0.542,-0.073,-0.342,-0.703,-0.834,-0.844,-0.795
1.982,-0.166,-0.522,-0.356,0.346,0.093,-0.439,-0.059,-0.283,-0.595,-0.712,-0.703,-0.698
1.984,-0.142,-0.439,-0.298,0.293,0.078,-0.371,-0.01,-0.205,-0.473,-0.595,-0.61,-0.6
1.986,-0.117,-0.356,-0.239,0.239,0.059,-0.298,0.054,-0.122,-0.366,-0.478,-0.532,-0.493
1.988,-0.088,-0.293,-0.205,0.19,0.059,-0.249,0.083,-0.078,-0.298,-0.395,-0.454,-0.405
1.99,-0.093,-0.234,-0.142,0.166,0.024,-0.19,0.073,-0.063,-0.254,-0.337,-0.386,-0.337
1.992,-0.107,-0.181,-0.073,0.146,-0.02,-0.127,0.078,-0.044,-0.21,-0.283,-0.312,-0.273
1.994,-0.102,-0.117,-0.015,0.112,-0.044,-0.068,0.083,-0.024,-0.181,-0.239,-0.264,-0.22
1.996,-0.102,-0.063,0.039,0.083,-0.073,-0.015,0.073,-0.024,-0.156,-0.19,-0.2,-0.161
1.998,-0.122,-0.044,0.078,0.083,-0.102,0.015,0.063,-0.024,-0.146,-0.166,-0.185,-0.142
2.0,-0.107,-0.01,0.098,0.059,-0.102,0.044,0.073,-0.029,-0.117,-0.132,-0.137,-0.102
2.002,-0.102,0.068,0.171,0.02,-0.137,0.117,0.083,-0.01,-0.078,-0.073,-0.059,-0.054
2.004,-0.117,0.059,0.176,0.029,-0.146,0.117,0.078,-0.01,-0.054,-0.049,-0.063,-0.039
2.006,-0.078,0.088,0.166,-0.005,-0.122,0.127,0.083,0.01,-0.02,-0.01,-0.059,-0.01
2.008,-0.063,0.083,0.146,-0.01,-0.107,0.112,0.083,0.02,-0.01,0.0,-0.039,0.01
2.01,-0.049,0.098,0.146,-0.024,-0.098,0.122,0.083,0.024,0.0,0.01,-0.029,0.024
2.012,-0.054,0.107,0.161,-0.024,-0.107,0.132,0.068,0.02,-0.01,0.0,-0.015,0.039
2.014,-0.073,0.098,0.171,-0.01,-0.122,0.132,0.054,0.01,-0.024,-0.015,-0.015,0.029
2.016,-0.083,0.088,0.171,0.0,-0.127,0.127,0.049,0.01,-0.034,-0.015,0.0,0.034
2.018,-0.039,0.127,0.166,-0.044,-0.102,0.146,0.068,0.01,-0.02,0.0,-0.005,0.039
2.02,-0.039,0.142,0.181,-0.049,-0.112,0.161,0.063,0.015,-0.01,0.01,0.005,0.039
2.022,-0.044,0.176,0.22,-0.063,-0.132,0.195,0.073,0.01,-0.005,0.015,0.039,0.049
2.024,-0.078,0.142,0.22,-0.029,-0.151,0.181,0.054,-0.01,-0.015,0.005,0.01,0.02
2.026,-0.098,0.088,0.185,0.005,-0.142,0.137,0.054,-0.005,-0.005,0.01,-0.02,0.029
2.028,-0.088,0.078,0.166,0.005,-0.127,0.122,0.059,0.015,0.005,0.024,-0.015,0.044
2.03,-0.088,0.078,0.166,0.005,-0.127,0.122,0.063,0.015,0.005,0.029,-0.01,0.054
2.032,-0.054,0.122,0.176,-0.034,-0.117,0.146,0.059,0.02,0.01,0.034,0.02,0.068
2.034,-0.049,0.137,0.185,-0.044,-0.117,0.161,0.054,0.015,0.005,0.024,0.02,0.078
2.036,-0.078,0.127,0.205,-0.024,-0.142,0.166,0.044,0.01,-0.01,0.01,0.034,0.073
2.038,-0.078,0.137,0.215,-0.029,-0.146,0.176,0.044,0.005,-0.01,0.015,0.029,0.073
2.04,-0.068,0.151,0.22,-0.039,-0.146,0.185,0.034,0.005,-0.005,0.02,0.054,0.078
2.042,-0.049,0.19,0.239,-0.068,-0.146,0.215,0.039,0.005,0.0,0.029,0.078,0.088
2.044,-0.063,0.176,0.239,-0.054,-0.151,0.205,0.044,0.005,0.005,0.029,0.059,0.078
2.046,-0.088,0.132,0.22,-0.02,-0.156,0.176,0.054,0.005,0.01,0.039,0.029,0.078
2.048,-0.083,0.117,0.2,-0.015,-0.142,0.156,0.054,0.01,0.015,0.039,0.02,0.083
2.05,-0.054,0.146,0.2,-0.044,-0.127,0.171,0.068,0.015,0.02,0.049,0.024,0.102
2.052,-0.073,0.132,0.205,-0.029,-0.142,0.166,0.049,0.01,0.015,0.049,0.039,0.112
2.054,-0.068,0.156,0.224,-0.044,-0.146,0.19,0.044,0.015,0.015,0.044,0.044,0.117
2.056,-0.068,0.171,0.239,-0.049,-0.156,0.205,0.054,0.02,0.015,0.049,0.078,0.137
2.058,-0.073,0.171,0.244,-0.049,-0.161,0.205,0.054,0.01,0.0,0.039,0.054,0.122
2.06,-0.059,0.181,0.239,-0.059,-0.151,0.21,0.039,0.005,0.0,0.044,0.083,0.132
2.062,-0.088,0.195,0.283,-0.054,-0.185,0.239,0.029,-0.005,0.0,0.049,0.107,0.132
2.064,-0.073,0.21,0.283,-0.068,-0.181,0.244,0.039,0.0,0.01,0.054,0.093,0.127
2.066,-0.112,0.151,0.264,-0.02,-0.19,0.205,0.034,-0.005,0.005,0.044,0.063,0.122
2.068,-0.093,0.166,0.259,-0.034,-0.176,0.21,0.044,0.0,0.02,0.054,0.054,0.142
2.07,-0.059,0.185,0.244,-0.063,-0.151,0.215,0.049,0.005,0.015,0.063,0.063,0.166
2.072,-0.073,0.181,0.254,-0.054,-0.166,0.215,0.044,0.005,0.02,0.063,0.083,0.185
2.074,-0.098,0.171,0.268,-0.034,-0.185,0.22,0.029,-0.005,0.0,0.044,0.068,0.176
2.076,-0.112,0.171,0.283,-0.029,-0.2,0.224,0.015,-0.01,-0.01,0.044,0.088,0.185
2.078,-0.078,0.21,0.288,-0.063,-0.185,0.249,0.024,-0.01,-0.01,0.049,0.073,0.185
2.08,-0.083,0.22,0.303,-0.068,-0.195,0.259,0.034,-0.01,0.005,0.063,0.107,0.205
2.082,-0.107,0.229,0.337,-0.059,-0.224,0.283,0.01,-0.024,-0.005,0.054,0.137,0.21
2.084,-0.078,0.259,0.337,-0.088,-0.21,0.298,0.029,-0.015,0.01,0.068,0.122,0.215
2.086,-0.068,0.244,0.312,-0.088,-0.19,0.278,0.034,-0.005,0.024,0.083,0.112,0.224
2.088,-0.098,0.205,0.303,-0.054,-0.2,0.254,0.029,-0.01,0.015,0.078,0.102,0.234
2.09,-0.093,0.22,0.312,-0.063,-0.205,0.264,0.029,-0.01,0.015,0.078,0.102,0.254
2.092,-0.098,0.234,0.332,-0.068,-0.215,0.283,0.02,-0.015,0.01,0.073,0.117,0.273
2.094,-0.112,0.224,0.337,-0.054,-0.224,0.278,0.01,-0.02,-0.005,0.063,0.112,0.278
2.096,-0.102,0.249,0.351,-0.073,-0.229,0.298,0.0,-0.034,-0.015,0.059,0.137,0.288
2.098,-0.098,0.268,0.366,-0.083,-0.234,0.317,0.005,-0.029,-0.015,0.063,0.132,0.298
2.1,-0.073,0.303,0.376,-0.112,-0.224,0.337,0.01,-0.029,-0.01,0.068,0.161,0.322
2.102,-0.068,0.337,0.405,-0.132,-0.239,0.371,0.005,-0.034,-0.01,0.068,0.2,0.342
2.104,-0.098,0.307,0.405,-0.102,-0.254,0.356,0.0,-0.044,-0.015,0.068,0.176,0.327
2.106,-0.083,0.317,0.4,-0.117,-0.244,0.356,0.01,-0.034,0.0,0.078,0.161,0.342
2.108,-0.063,0.322,0.386,-0.127,-0.224,0.351,0.01,-0.034,-0.005,0.083,0.176,0.371
2.11,-0.044,0.351,0.395,-0.151,-0.22,0.371,0.02,-0.034,-0.005,0.088,0.19,0.395
2.112,-0.034,0.386,0.42,-0.176,-0.229,0.4,0.0,-0.044,-0.01,0.093,0.21,0.42
2.114,-0.098,0.337,0.434,-0.117,-0.268,0.386,-0.044,-0.073,-0.054,0.059,0.185,0.41
2.116,-0.088,0.361,0.449,-0.137,-0.268,0.405,-0.054,-0.083,-0.068,0.044,0.205,0.42
2.118,-0.059,0.415,0.473,-0.176,-0.268,0.444,-0.034,-0.073,-0.059,0.054,0.205,0.434
2.12,-0.088,0.405,0.493,-0.156,-0.293,0.449,-0.034,-0.093,-0.068,0.044,0.22,0.454
2.122,-0.102,0.429,0.532,-0.161,-0.317,0.478,-0.049,-0.107,-0.078,0.044,0.254,0.454
2.124,-0.088,0.449,0.537,-0.181,-0.312,0.493,-0.039,-0.102,-0.063,0.059,0.254,0.468
2.126,-0.093,0.439,0.532,-0.171,-0.312,0.483,-0.034,-0.107,-0.063,0.059,0.234,0.483
2.128,-0.098,0.439,0.537,-0.171,-0.317,0.488,-0.049,-0.117,-0.068,0.054,0.229,0.493
2.13,-0.102,0.42,0.522,-0.156,-0.312,0.468,-0.063,-0.127,-0.078,0.044,0.234,0.517
2.132,-0.107,0.439,0.547,-0.166,-0.327,0.493,-0.063,-0.132,-0.088,0.044,0.259,0.537
2.134,-0.107,0.468,0.576,-0.181,-0.342,0.522,-0.073,-0.142,-0.102,0.034,0.259,0.556
2.136,-0.112,0.493,0.605,-0.19,-0.361,0.547,-0.098,-0.151,-0.122,0.024,0.273,0.566
2.138,-0.117,0.503,0.62,-0.19,-0.371,0.561,-0.107,-0.166,-0.132,0.02,0.254,0.566
2.14,-0.112,0.537,0.649,-0.21,-0.381,0.59,-0.093,-0.171,-0.127,0.029,0.283,0.595
2.142,-0.112,0.576,0.688,-0.229,-0.4,0.63,-0.107,-0.185,-0.132,0.034,0.317,0.61
2.144,-0.088,0.615,0.703,-0.264,-0.395,0.659,-0.102,-0.185,-0.127,0.044,0.307,0.615
2.146,-0.083,0.605,0.688,-0.259,-0.386,0.644,-0.102,-0.19,-0.132,0.049,0.298,0.625
2.148,-0.098,0.6,0.698,-0.249,-0.4,0.649,-0.112,-0.19,-0.132,0.044,0.303,0.639
2.15,-0.093,0.61,0.703,-0.259,-0.4,0.654,-0.112,-0.19,-0.132,0.054,0.327,0.664
2.152,-0.102,0.615,0.717,-0.254,-0.41,0.664,-0.117,-0.195,-0.132,0.059,0.356,0.688
2.154,-0.107,0.634,0.742,-0.264,-0.425,0.688,-0.122,-0.205,-0.146,0.054,0.351,0.693
2.156,-0.112,0.649,0.761,-0.268,-0.439,0.703,-0.132,-0.215,-0.156,0.049,0.371,0.703
2.158,-0.122,0.639,0.761,-0.259,-0.444,0.698,-0.137,-0.224,-0.166,0.054,0.356,0.703
2.16,-0.107,0.669,0.776,-0.278,-0.444,0.722,-0.142,-0.229,-0.161,0.068,0.39,0.712
2.162,-0.098,0.708,0.805,-0.303,-0.454,0.756,-0.142,-0.224,-0.151,0.083,0.425,0.727
2.164,-0.112,0.703,0.815,-0.293,-0.464,0.756,-0.146,-0.234,-0.151,0.088,0.405,0.708
2.166,-0.107,0.693,0.8,-0.293,-0.454,0.747,-0.137,-0.224,-0.137,0.112,0.395,0.727
2.168,-0.107,0.673,0.781,-0.283,-0.444,0.727,-0.127,-0.21,-0.122,0.127,0.405,0.747
2.17,-0.102,0.683,0.786,-0.288,-0.444,0.732,-0.127,-0.21,-0.122,0.132,0.42,0.756
2.172,-0.083,0.703,0.786,-0.307,-0.434,0.742,-0.132,-0.2,-0.112,0.146,0.449,0.776
2.174,-0.093,0.708,0.8,-0.307,-0.449,0.752,-0.132,-0.21,-0.122,0.146,0.444,0.771
2.176,-0.078,0.737,0.815,-0.327,-0.449,0.776,-0.127,-0.2,-0.107,0.161,0.478,0.781
2.178,-0.088,0.732,0.82,-0.322,-0.454,0.776,-0.127,-0.2,-0.107,0.156,0.464,0.766
2.18,-0.112,0.722,0.834,-0.303,-0.473,0.776,-0.127,-0.205,-0.107,0.166,0.483,0.756
2.182,-0.102,0.742,0.844,-0.317,-0.473,0.791,-0.132,-0.2,-0.098,0.181,0.508,0.756
2.184,-0.093,0.732,0.825,-0.317,-0.459,0.776,-0.122,-0.185,-0.078,0.195,0.488,0.732
2.186,-0.078,0.712,0.791,-0.317,-0.434,0.752,-0.102,-0.166,-0.063,0.224,0.473,0.737
2.188,-0.063,0.708,0.771,-0.322,-0.42,0.737,-0.093,-0.151,-0.034,0.244,0.483,0.747
2.19,-0.093,0.649,0.742,-0.278,-0.42,0.693,-0.098,-0.156,-0.039,0.239,0.473,0.727
2.192,-0.098,0.649,0.747,-0.273,-0.425,0.698,-0.098,-0.151,-0.034,0.249,0.488,0.722
2.194,-0.068,0.659,0.727,-0.293,-0.4,0.693,-0.083,-0.127,-0.024,0.259,0.493,0.712
2.196,-0.068,0.664,0.732,-0.298,-0.4,0.698,-0.078,-0.117,-0.015,0.264,0.512,0.712
2.198,-0.068,0.664,0.732,-0.298,-0.4,0.698,-0.059,-0.107,-0.005,0.268,0.503,0.688
2.2,-0.102,0.62,0.722,-0.259,-0.415,0.669,-0.059,-0.098,0.0,0.273,0.512,0.669
2.202,-0.088,0.644,0.732,-0.278,-0.41,0.688,-0.063,-0.088,0.015,0.293,0.532,0.649
2.204,-0.083,0.61,0.693,-0.264,-0.39,0.649,-0.068,-0.093,0.024,0.293,0.498,0.62
2.206,-0.078,0.566,0.644,-0.244,-0.361,0.605,-0.054,-0.078,0.034,0.303,0.468,0.6
2.208,-0.059,0.551,0.61,-0.244,-0.337,0.581,-0.034,-0.049,0.049,0.317,0.464,0.6
2.21,-0.063,0.522,0.586,-0.229,-0.327,0.551,-0.039,-0.049,0.054,0.317,0.444,0.581
2.212,-0.054,0.522,0.576,-0.234,-0.317,0.547,-0.029,-0.034,0.059,0.317,0.449,0.566
2.214,-0.054,0.512,0.566,-0.229,-0.312,0.537,-0.02,-0.029,0.054,0.307,0.434,0.542
2.216,-0.059,0.503,0.561,-0.22,-0.312,0.532,-0.024,-0.02,0.059,0.303,0.439,0.527
2.218,-0.054,0.478,0.532,-0.21,-0.293,0.503,-0.02,-0.02,0.059,0.303,0.415,0.488
2.22,-0.059,0.464,0.522,-0.2,-0.293,0.493,-0.015,-0.02,0.059,0.298,0.42,0.464
2.222,-0.068,0.454,0.522,-0.19,-0.298,0.488,-0.02,-0.015,0.063,0.288,0.429,0.434
2.224,-0.054,0.439,0.493,-0.19,-0.273,0.464,-0.015,0.0,0.078,0.288,0.395,0.405
2.226,-0.059,0.39,0.449,-0.166,-0.254,0.42,-0.01,0.005,0.083,0.293,0.351,0.386
2.228,-0.059,0.351,0.41,-0.146,-0.234,0.381,-0.005,0.015,0.083,0.283,0.327,0.371
2.23,-0.044,0.327,0.371,-0.142,-0.21,0.346,-0.005,0.02,0.083,0.278,0.312,0.356
2.232,-0.049,0.317,0.366,-0.132,-0.21,0.342,-0.005,0.02,0.083,0.268,0.303,0.337
2.234,-0.039,0.312,0.351,-0.137,-0.195,0.332,-0.005,0.024,0.078,0.259,0.288,0.327
2.236,-0.054,0.288,0.342,-0.117,-0.2,0.312,-0.015,0.024,0.068,0.244,0.293,0.307
2.238,-0.039,0.278,0.317,-0.117,-0.181,0.298,0.0,0.029,0.073,0.239,0.264,0.278
2.24,-0.039,0.273,0.312,-0.117,-0.176,0.293,0.005,0.029,0.073,0.234,0.273,0.259
2.242,-0.054,0.249,0.303,-0.098,-0.181,0.273,-0.01,0.02,0.068,0.215,0.264,0.215
2.244,-0.039,0.234,0.273,-0.098,-0.156,0.254,0.0,0.029,0.083,0.215,0.229,0.2
2.246,-0.02,0.224,0.244,-0.102,-0.132,0.234,0.029,0.054,0.098,0.229,0.215,0.2
2.248,0.024,0.239,0.215,-0.132,-0.098,0.224,0.029,0.073,0.107,0.229,0.2,0.19
2.25,0.005,0.215,0.21,-0.107,-0.102,0.21,0.01,0.059,0.098,0.224,0.185,0.176
2.252,-0.063,0.137,0.2,-0.034,-0.132,0.166,-0.015,0.039,0.083,0.195,0.171,0.142
2.254,-0.068,0.122,0.19,-0.024,-0.132,0.156,-0.015,0.034,0.063,0.171,0.137,0.117
2.256,-0.01,0.171,0.181,-0.078,-0.098,0.176,0.005,0.054,0.078,0.176,0.156,0.132
2.258,-0.049,0.122,0.171,-0.034,-0.112,0.146,-0.005,0.039,0.063,0.156,0.117,0.093
2.26,-0.049,0.112,0.161,-0.029,-0.107,0.137,-0.005,0.039,0.054,0.142,0.117,0.078
2.262,-0.054,0.122,0.176,-0.034,-0.117,0.146,-0.005,0.039,0.059,0.142,0.132,0.068
2.264,-0.049,0.107,0.156,-0.029,-0.102,0.132,-0.01,0.039,0.054,0.132,0.098,0.049
2.266,-0.044,0.088,0.132,-0.02,-0.088,0.107,0.0,0.039,0.063,0.127,0.068,0.039
2.268,-0.034,0.054,0.088,-0.01,-0.063,0.068,0.005,0.044,0.068,0.122,0.063,0.034
2.27,-0.044,0.044,0.088,0.0,-0.068,0.063,0.005,0.044,0.059,0.112,0.049,0.029
2.272,-0.034,0.054,0.088,-0.01,-0.063,0.068,0.01,0.054,0.054,0.112,0.063,0.029
2.274,-0.029,0.059,0.088,-0.015,-0.059,0.073,0.005,0.049,0.044,0.098,0.049,0.02
2.276,-0.034,0.049,0.083,-0.005,-0.059,0.063,-0.01,0.039,0.039,0.083,0.054,0.02
2.278,-0.039,0.029,0.068,0.005,-0.054,0.049,-0.005,0.049,0.029,0.073,0.034,-0.005
2.28,-0.029,0.034,0.063,0.0,-0.049,0.049,-0.01,0.029,0.015,0.059,0.034,-0.02
2.282,-0.02,0.063,0.083,-0.02,-0.054,0.073,-0.005,0.034,0.024,0.063,0.049,-0.02
2.284,-0.015,0.059,0.073,-0.02,-0.044,0.063,-0.005,0.034,0.024,0.059,0.02,-0.034
2.286,-0.034,0.015,0.049,0.01,-0.044,0.029,0.01,0.034,0.029,0.063,0.005,-0.034
2.288,-0.029,-0.01,0.02,0.02,-0.024,0.005,0.015,0.039,0.034,0.063,-0.005,-0.029
2.29,-0.029,0.0,0.029,0.015,-0.029,0.015,0.005,0.034,0.029,0.054,-0.01,-0.029
2.292,-0.015,0.029,0.044,-0.005,-0.029,0.034,-0.005,0.029,0.02,0.044,-0.005,-0.034
2.294,-0.005,0.024,0.029,-0.01,-0.02,0.024,-0.01,0.029,0.02,0.044,-0.01,-0.029
2.296,0.015,0.044,0.029,-0.029,-0.01,0.034,-0.005,0.039,0.024,0.044,0.0,-0.024
2.298,-0.005,0.024,0.029,-0.01,-0.02,0.024,-0.01,0.029,0.01,0.034,-0.02,-0.049
2.3,-0.039,-0.015,0.024,0.029,-0.034,0.005,-0.029,0.0,-0.015,0.015,-0.024,-0.068
2.302,-0.044,0.005,0.049,0.02,-0.049,0.024,-0.029,0.005,-0.005,0.015,-0.01,-0.068
2.304,-0.049,0.0,0.049,0.024,-0.049,0.024,-0.015,0.015,0.0,0.02,-0.029,-0.073
2.306,-0.068,-0.054,0.015,0.063,-0.044,-0.02,-0.015,0.02,0.0,0.02,-0.049,-0.083
2.308,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,-0.01,0.02,0.005,0.024,-0.049,-0.078
2.31,-0.034,-0.039,-0.005,0.039,-0.015,-0.024,-0.015,0.015,0.01,0.024,-0.044,-0.063
2.312,-0.039,-0.039,0.0,0.039,-0.02,-0.02,-0.02,0.015,0.005,0.02,-0.034,-0.063
2.314,-0.02,-0.024,-0.005,0.024,-0.01,-0.015,-0.02,0.015,-0.005,0.015,-0.034,-0.059
2.316,-0.02,0.005,0.024,0.01,-0.024,0.015,-0.015,0.015,-0.005,0.01,-0.015,-0.049
2.318,-0.044,-0.024,0.02,0.034,-0.034,-0.005,-0.02,0.005,-0.02,0.0,-0.044,-0.073
2.32,-0.054,-0.024,0.029,0.039,-0.044,0.0,-0.02,0.0,-0.024,-0.005,-0.034,-0.078
2.322,-0.044,0.01,0.054,0.02,-0.049,0.029,-0.02,0.0,-0.02,-0.005,-0.02,-0.078
2.324,-0.01,0.024,0.034,-0.005,-0.024,0.029,-0.01,0.005,-0.005,0.0,-0.044,-0.083
2.326,-0.059,-0.044,0.015,0.054,-0.039,-0.015,-0.02,-0.005,-0.015,-0.005,-0.068,-0.093
2.328,-0.059,-0.059,0.0,0.059,-0.029,-0.029,-0.015,0.005,-0.01,-0.005,-0.063,-0.083
2.33,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,-0.01,0.01,0.005,0.005,-0.049,-0.063
2.332,0.0,0.005,0.005,0.0,-0.005,0.005,-0.005,0.015,0.005,0.01,-0.034,-0.054
2.334,-0.015,-0.015,0.0,0.015,-0.01,-0.01,-0.029,0.0,-0.015,-0.005,-0.044,-0.068
2.336,-0.044,-0.029,0.015,0.039,-0.029,-0.01,-0.039,-0.005,-0.024,-0.01,-0.02,-0.063
2.338,-0.054,-0.034,0.02,0.044,-0.039,-0.01,-0.034,-0.01,-0.029,-0.015,-0.044,-0.088
2.34,-0.029,-0.01,0.02,0.02,-0.024,0.005,-0.024,-0.005,-0.02,-0.005,-0.024,-0.083
2.342,-0.044,-0.005,0.039,0.024,-0.044,0.015,-0.044,-0.02,-0.029,-0.015,-0.015,-0.088
2.344,-0.078,-0.044,0.034,0.063,-0.059,-0.005,-0.039,-0.02,-0.029,-0.015,-0.049,-0.098
2.346,-0.039,-0.024,0.015,0.034,-0.029,-0.005,-0.029,-0.01,-0.01,-0.005,-0.059,-0.093
2.348,-0.024,-0.024,0.0,0.024,-0.015,-0.015,-0.015,0.0,-0.005,0.0,-0.059,-0.078
2.35,-0.029,-0.034,-0.005,0.034,-0.015,-0.02,-0.02,-0.005,-0.005,0.0,-0.068,-0.073
2.352,-0.024,-0.02,0.005,0.024,-0.015,-0.01,-0.02,-0.005,-0.01,-0.005,-0.049,-0.068
2.354,-0.054,-0.034,0.02,0.044,-0.039,-0.01,-0.029,-0.01,-0.024,-0.015,-0.059,-0.078
2.356,-0.044,-0.015,0.029,0.029,-0.039,0.005,-0.029,-0.005,-0.02,-0.01,-0.024,-0.068
2.358,-0.059,-0.024,0.034,0.044,-0.049,0.005,-0.034,-0.015,-0.029,-0.02,-0.044,-0.083
2.36,-0.068,-0.034,0.034,0.054,-0.054,0.0,-0.049,-0.034,-0.044,-0.034,-0.049,-0.098
2.362,-0.044,-0.005,0.039,0.024,-0.044,0.015,-0.034,-0.015,-0.024,-0.02,-0.015,-0.083
2.364,-0.005,0.029,0.034,-0.01,-0.02,0.029,-0.024,0.0,-0.005,-0.01,-0.029,-0.088
2.366,-0.01,0.005,0.015,0.005,-0.015,0.01,-0.015,0.005,0.0,-0.005,-0.049,-0.088
2.368,-0.034,-0.034,0.0,0.034,-0.02,-0.02,-0.024,0.0,0.005,-0.005,-0.054,-0.083
2.37,-0.059,-0.063,-0.005,0.063,-0.029,-0.034,-0.024,-0.005,-0.005,-0.015,-0.059,-0.073
2.372,-0.015,-0.01,0.005,0.015,-0.01,-0.005,-0.015,0.0,0.0,-0.005,-0.044,-0.068
2.374,-0.01,-0.005,0.005,0.01,-0.01,0.0,-0.029,-0.005,-0.01,-0.01,-0.054,-0.073
2.376,-0.034,-0.02,0.015,0.029,-0.024,-0.005,-0.044,-0.005,-0.01,-0.015,-0.039,-0.068
2.378,-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.054,-0.01,-0.02,-0.02,-0.054,-0.083
2.38,-0.034,-0.02,0.015,0.029,-0.024,-0.005,-0.049,-0.01,-0.015,-0.015,-0.039,-0.083
2.382,-0.054,-0.02,0.034,0.039,-0.044,0.005,-0.059,-0.02,-0.024,-0.024,-0.024,-0.098
2.384,-0.015,-0.005,0.01,0.01,-0.015,0.0,-0.054,-0.015,-0.015,-0.02,-0.044,-0.107
2.386,0.005,0.01,0.005,-0.005,0.0,0.005,-0.029,0.005,0.005,0.005,-0.054,-0.093
2.388,-0.02,-0.039,-0.02,0.029,0.0,-0.029,-0.034,-0.01,0.0,0.0,-0.063,-0.093
2.39,-0.039,-0.049,-0.01,0.044,-0.015,-0.029,-0.039,-0.005,-0.005,-0.01,-0.063,-0.088
2.392,-0.034,-0.029,0.005,0.034,-0.02,-0.015,-0.044,-0.005,-0.005,-0.01,-0.063,-0.078
2.394,-0.044,-0.034,0.01,0.039,-0.029,-0.015,-0.049,-0.01,-0.015,-0.015,-0.063,-0.083
2.396,-0.02,-0.005,0.015,0.015,-0.02,0.005,-0.049,-0.01,-0.015,-0.015,-0.044,-0.078
2.398,-0.015,-0.005,0.01,0.01,-0.015,0.0,-0.044,0.0,-0.015,-0.015,-0.059,-0.083
2.4,-0.049,-0.044,0.005,0.049,-0.029,-0.02,-0.049,-0.02,-0.02,-0.02,-0.044,-0.093
2.402,-0.044,-0.015,0.029,0.029,-0.039,0.005,-0.059,-0.024,-0.015,-0.02,-0.029,-0.102
2.404,-0.029,0.0,0.029,0.015,-0.029,0.015,-0.059,-0.024,-0.015,-0.015,-0.049,-0.112
2.406,-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.044,-0.015,0.0,0.0,-0.059,-0.107
2.408,-0.024,-0.039,-0.015,0.034,-0.005,-0.029,-0.039,-0.01,0.005,0.005,-0.059,-0.098
2.41,-0.039,-0.054,-0.015,0.049,-0.015,-0.034,-0.049,-0.01,0.0,-0.005,-0.063,-0.093
2.412,-0.054,-0.068,-0.015,0.063,-0.02,-0.044,-0.059,-0.024,-0.015,-0.015,-0.073,-0.098
2.414,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,-0.049,-0.02,-0.01,-0.015,-0.068,-0.088
2.416,-0.005,-0.005,0.0,0.005,-0.005,-0.005,-0.049,-0.01,-0.005,-0.01,-0.039,-0.078
2.418,-0.02,-0.01,0.01,0.015,-0.015,0.0,-0.059,-0.01,-0.015,-0.015,-0.068,-0.093
2.42,-0.034,-0.034,0.0,0.034,-0.02,-0.02,-0.063,-0.024,-0.02,-0.024,-0.063,-0.102
2.422,-0.054,-0.029,0.024,0.044,-0.039,-0.005,-0.068,-0.039,-0.024,-0.029,-0.044,-0.107
2.424,-0.063,-0.049,0.015,0.059,-0.039,-0.02,-0.063,-0.034,-0.02,-0.02,-0.073,-0.117
2.426,-0.029,-0.039,-0.01,0.034,-0.01,-0.024,-0.054,-0.02,-0.005,-0.01,-0.073,-0.107
2.428,-0.024,-0.049,-0.024,0.039,0.0,-0.039,-0.054,-0.015,0.005,-0.005,-0.078,-0.098
2.43,-0.01,-0.034,-0.024,0.024,0.005,-0.029,-0.059,-0.01,0.005,0.0,-0.078,-0.088
2.432,-0.034,-0.054,-0.02,0.044,-0.01,-0.039,-0.073,-0.029,-0.01,-0.015,-0.078,-0.102
2.434,-0.059,-0.068,-0.01,0.063,-0.024,-0.039,-0.073,-0.029,-0.015,-0.024,-0.088,-0.102
2.436,-0.039,-0.034,0.005,0.039,-0.024,-0.015,-0.063,-0.02,-0.01,-0.015,-0.063,-0.088
2.438,-0.015,-0.015,0.0,0.015,-0.01,-0.01,-0.063,-0.024,-0.02,-0.015,-0.078,-0.102
2.44,-0.015,-0.01,0.005,0.015,-0.01,-0.005,-0.054,-0.02,-0.005,-0.01,-0.063,-0.102
2.442,-0.02,0.02,0.039,0.0,-0.029,0.029,-0.054,-0.015,0.0,-0.005,-0.034,-0.093
