Time (s),I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
3.016,-0.468,-0.595,-0.127,0.532,-0.171,-0.361,0.234,0.015,-0.761,-0.298,-0.459,0.0
3.018,-0.459,-0.595,-0.137,0.527,-0.161,-0.366,0.254,0.068,-0.703,-0.259,-0.434,0.0
3.02,-0.468,-0.576,-0.107,0.522,-0.181,-0.342,0.273,0.122,-0.639,-0.205,-0.405,0.0
3.022,-0.473,-0.581,-0.107,0.527,-0.185,-0.346,0.312,0.215,-0.566,-0.151,-0.386,0.0
3.024,-0.468,-0.59,-0.122,0.532,-0.176,-0.356,0.351,0.303,-0.498,-0.107,-0.366,0.0
3.026,-0.454,-0.576,-0.122,0.517,-0.166,-0.351,0.371,0.332,-0.464,-0.073,-0.346,0.0
3.028,-0.464,-0.561,-0.098,0.512,-0.185,-0.332,0.386,0.322,-0.459,-0.063,-0.351,0.0
3.03,-0.483,-0.576,-0.093,0.532,-0.195,-0.337,0.41,0.346,-0.434,-0.044,-0.342,0.0
3.032,-0.464,-0.547,-0.083,0.508,-0.19,-0.317,0.444,0.41,-0.39,-0.01,-0.332,0.0
3.034,-0.459,-0.556,-0.098,0.508,-0.181,-0.327,0.488,0.493,-0.332,0.034,-0.307,0.0
3.036,-0.444,-0.581,-0.137,0.512,-0.156,-0.361,0.527,0.547,-0.278,0.073,-0.293,0.0
3.038,-0.439,-0.595,-0.156,0.517,-0.142,-0.376,0.537,0.571,-0.244,0.102,-0.273,0.0
3.04,-0.444,-0.576,-0.132,0.512,-0.156,-0.356,0.561,0.576,-0.229,0.122,-0.264,0.0
3.042,-0.415,-0.547,-0.132,0.483,-0.142,-0.342,0.595,0.595,-0.21,0.142,-0.244,0.0
3.044,-0.381,-0.527,-0.146,0.454,-0.117,-0.337,0.63,0.63,-0.185,0.171,-0.224,0.0
3.046,-0.356,-0.508,-0.151,0.434,-0.102,-0.332,0.678,0.654,-0.156,0.2,-0.21,0.0
3.048,-0.366,-0.493,-0.127,0.429,-0.122,-0.312,0.712,0.673,-0.142,0.205,-0.21,0.0
3.05,-0.361,-0.483,-0.122,0.425,-0.122,-0.303,0.752,0.693,-0.127,0.21,-0.21,0.0
3.052,-0.356,-0.468,-0.112,0.415,-0.122,-0.293,0.791,0.712,-0.117,0.22,-0.215,0.0
3.054,-0.395,-0.493,-0.098,0.444,-0.151,-0.298,0.81,0.722,-0.117,0.22,-0.22,0.0
3.056,-0.41,-0.517,-0.107,0.464,-0.151,-0.312,0.805,0.708,-0.122,0.224,-0.224,0.0
3.058,-0.395,-0.517,-0.122,0.459,-0.137,-0.322,0.766,0.644,-0.142,0.22,-0.229,0.0
3.06,-0.395,-0.512,-0.117,0.454,-0.142,-0.317,0.712,0.561,-0.166,0.215,-0.229,0.0
3.062,-0.356,-0.493,-0.137,0.425,-0.112,-0.317,0.669,0.498,-0.176,0.224,-0.22,0.0
3.064,-0.307,-0.473,-0.166,0.39,-0.073,-0.322,0.63,0.459,-0.171,0.249,-0.2,0.0
3.066,-0.303,-0.498,-0.195,0.4,-0.054,-0.346,0.571,0.4,-0.176,0.259,-0.19,0.0
3.068,-0.312,-0.493,-0.181,0.405,-0.068,-0.337,0.517,0.346,-0.2,0.244,-0.205,0.0
3.07,-0.312,-0.508,-0.195,0.41,-0.059,-0.351,0.483,0.322,-0.21,0.234,-0.22,0.0
3.072,-0.293,-0.537,-0.244,0.415,-0.024,-0.39,0.478,0.327,-0.195,0.254,-0.205,0.0
3.074,-0.307,-0.547,-0.239,0.429,-0.034,-0.395,0.449,0.317,-0.2,0.254,-0.215,0.0
3.076,-0.312,-0.571,-0.259,0.444,-0.029,-0.415,0.405,0.298,-0.19,0.264,-0.21,0.0
3.078,-0.273,-0.551,-0.278,0.415,0.0,-0.415,0.351,0.273,-0.181,0.293,-0.19,0.0
3.08,-0.244,-0.537,-0.293,0.39,0.024,-0.415,0.283,0.244,-0.156,0.312,-0.171,0.0
3.082,-0.234,-0.542,-0.307,0.39,0.034,-0.425,0.229,0.234,-0.137,0.337,-0.146,0.0
3.084,-0.171,-0.493,-0.322,0.332,0.073,-0.41,0.195,0.229,-0.117,0.366,-0.122,0.0
3.086,-0.117,-0.468,-0.351,0.293,0.117,-0.41,0.171,0.224,-0.098,0.395,-0.098,0.0
3.088,-0.117,-0.478,-0.361,0.298,0.122,-0.42,0.151,0.215,-0.088,0.405,-0.093,0.0
3.09,-0.137,-0.488,-0.351,0.312,0.107,-0.42,0.107,0.185,-0.107,0.395,-0.107,0.0
3.092,-0.156,-0.517,-0.361,0.337,0.102,-0.439,0.063,0.161,-0.112,0.386,-0.112,0.0
3.094,-0.122,-0.498,-0.376,0.312,0.127,-0.439,0.039,0.156,-0.102,0.4,-0.107,0.0
3.096,-0.078,-0.468,-0.39,0.273,0.156,-0.429,0.02,0.166,-0.083,0.42,-0.088,0.0
3.098,-0.073,-0.464,-0.39,0.268,0.156,-0.429,0.005,0.156,-0.078,0.425,-0.088,0.0
3.1,-0.083,-0.464,-0.381,0.273,0.146,-0.425,-0.01,0.151,-0.073,0.434,-0.083,0.0
3.102,-0.127,-0.488,-0.361,0.307,0.117,-0.425,-0.034,0.146,-0.073,0.434,-0.093,0.0
3.104,-0.122,-0.488,-0.366,0.307,0.122,-0.429,-0.044,0.132,-0.078,0.429,-0.093,0.0
3.106,-0.137,-0.522,-0.386,0.332,0.122,-0.454,-0.044,0.132,-0.073,0.434,-0.098,0.0
3.108,-0.122,-0.508,-0.386,0.317,0.132,-0.449,-0.02,0.151,-0.059,0.454,-0.078,0.0
3.11,-0.068,-0.454,-0.386,0.264,0.156,-0.42,-0.015,0.156,-0.054,0.464,-0.068,0.0
3.112,-0.039,-0.473,-0.434,0.259,0.195,-0.454,-0.02,0.151,-0.049,0.473,-0.063,0.0
3.114,-0.054,-0.493,-0.439,0.273,0.19,-0.468,-0.044,0.132,-0.068,0.459,-0.083,0.0
3.116,-0.068,-0.498,-0.429,0.283,0.181,-0.464,-0.059,0.127,-0.068,0.464,-0.083,0.0
3.118,-0.107,-0.517,-0.41,0.312,0.151,-0.464,-0.068,0.117,-0.059,0.464,-0.088,0.0
3.12,-0.107,-0.508,-0.4,0.307,0.146,-0.454,-0.073,0.122,-0.054,0.468,-0.083,0.0
3.122,-0.093,-0.493,-0.4,0.293,0.151,-0.449,-0.078,0.117,-0.059,0.468,-0.088,0.0
3.124,-0.088,-0.488,-0.4,0.288,0.156,-0.444,-0.088,0.112,-0.063,0.464,-0.098,0.0
3.126,-0.063,-0.449,-0.386,0.259,0.161,-0.42,-0.068,0.122,-0.049,0.488,-0.083,0.0
3.128,-0.044,-0.415,-0.371,0.229,0.161,-0.395,-0.063,0.117,-0.054,0.478,-0.088,0.0
3.13,-0.059,-0.444,-0.386,0.254,0.161,-0.415,-0.073,0.102,-0.063,0.473,-0.107,0.0
3.132,-0.093,-0.488,-0.395,0.293,0.151,-0.444,-0.083,0.102,-0.063,0.473,-0.112,0.0
3.134,-0.098,-0.483,-0.386,0.293,0.142,-0.434,-0.093,0.098,-0.068,0.473,-0.112,0.0
3.136,-0.059,-0.449,-0.39,0.254,0.166,-0.42,-0.093,0.107,-0.049,0.483,-0.098,0.0
3.138,-0.059,-0.459,-0.4,0.259,0.171,-0.429,-0.102,0.107,-0.044,0.493,-0.093,0.0
3.14,-0.054,-0.468,-0.415,0.264,0.181,-0.444,-0.107,0.102,-0.034,0.498,-0.093,0.0
3.142,-0.044,-0.449,-0.405,0.249,0.181,-0.429,-0.107,0.098,-0.029,0.508,-0.088,0.0
3.144,-0.049,-0.429,-0.381,0.239,0.166,-0.405,-0.122,0.088,-0.034,0.503,-0.093,0.0
3.146,-0.034,-0.429,-0.395,0.234,0.181,-0.415,-0.127,0.088,-0.029,0.508,-0.088,0.0
3.148,-0.015,-0.425,-0.41,0.22,0.195,-0.42,-0.122,0.083,-0.024,0.512,-0.088,0.0
3.15,-0.015,-0.41,-0.395,0.215,0.19,-0.405,-0.132,0.078,-0.024,0.512,-0.093,0.0
3.152,-0.024,-0.41,-0.386,0.22,0.181,-0.4,-0.151,0.054,-0.034,0.503,-0.102,0.0
3.154,-0.029,-0.41,-0.381,0.22,0.176,-0.395,-0.151,0.054,-0.034,0.508,-0.107,0.0
3.156,-0.039,-0.429,-0.39,0.234,0.176,-0.41,-0.156,0.059,-0.02,0.522,-0.098,0.0
3.158,-0.054,-0.454,-0.4,0.254,0.171,-0.429,-0.156,0.068,-0.005,0.537,-0.088,0.0
3.16,-0.063,-0.468,-0.405,0.268,0.171,-0.439,-0.176,0.054,-0.01,0.532,-0.093,0.0
3.162,-0.098,-0.488,-0.39,0.293,0.146,-0.439,-0.19,0.044,-0.015,0.532,-0.098,0.0
3.164,-0.083,-0.488,-0.405,0.288,0.161,-0.449,-0.195,0.044,-0.005,0.547,-0.088,0.0
3.166,-0.01,-0.42,-0.41,0.215,0.2,-0.415,-0.176,0.068,0.024,0.586,-0.059,0.0
3.168,0.029,-0.376,-0.405,0.176,0.215,-0.39,-0.171,0.068,0.044,0.6,-0.044,0.0
3.17,0.02,-0.371,-0.39,0.176,0.205,-0.381,-0.185,0.059,0.039,0.6,-0.059,0.0
3.172,0.0,-0.386,-0.386,0.195,0.19,-0.386,-0.195,0.054,0.054,0.61,-0.054,0.0
3.174,0.005,-0.371,-0.376,0.185,0.19,-0.376,-0.21,0.044,0.054,0.615,-0.044,0.0
3.176,0.034,-0.366,-0.4,0.166,0.215,-0.386,-0.205,0.054,0.068,0.634,-0.029,0.0
3.178,0.059,-0.346,-0.405,0.146,0.229,-0.376,-0.224,0.044,0.073,0.639,-0.024,0.0
3.18,0.049,-0.327,-0.376,0.142,0.21,-0.351,-0.244,0.034,0.073,0.649,-0.024,0.0
3.182,0.054,-0.327,-0.381,0.137,0.215,-0.356,-0.249,0.034,0.083,0.659,-0.01,0.0
3.184,0.063,-0.322,-0.386,0.132,0.224,-0.356,-0.249,0.034,0.088,0.659,-0.005,0.0
3.186,0.063,-0.346,-0.41,0.142,0.234,-0.381,-0.273,0.015,0.083,0.659,-0.01,0.0
3.188,0.059,-0.346,-0.405,0.146,0.229,-0.376,-0.278,0.005,0.078,0.659,-0.015,0.0
3.19,0.059,-0.332,-0.39,0.137,0.224,-0.361,-0.293,-0.005,0.073,0.654,-0.024,0.0
3.192,0.049,-0.322,-0.371,0.137,0.21,-0.346,-0.303,-0.02,0.068,0.654,-0.029,0.0
3.194,0.044,-0.307,-0.351,0.132,0.195,-0.332,-0.327,-0.039,0.063,0.649,-0.034,0.0
3.196,0.039,-0.303,-0.342,0.132,0.19,-0.322,-0.342,-0.054,0.059,0.644,-0.049,0.0
3.198,0.044,-0.327,-0.371,0.142,0.205,-0.351,-0.361,-0.063,0.054,0.639,-0.049,0.0
3.2,0.049,-0.351,-0.4,0.151,0.224,-0.376,-0.361,-0.059,0.068,0.649,-0.044,0.0
3.202,0.063,-0.337,-0.4,0.137,0.229,-0.371,-0.371,-0.059,0.068,0.644,-0.044,0.0
3.204,0.102,-0.312,-0.415,0.107,0.259,-0.366,-0.366,-0.049,0.078,0.659,-0.034,0.0
3.206,0.112,-0.288,-0.4,0.088,0.254,-0.346,-0.361,-0.044,0.093,0.678,-0.024,0.0
3.208,0.107,-0.278,-0.386,0.088,0.244,-0.332,-0.356,-0.044,0.098,0.678,-0.02,0.0
3.21,0.107,-0.303,-0.41,0.098,0.259,-0.356,-0.342,-0.039,0.098,0.678,-0.02,0.0
3.212,0.073,-0.327,-0.4,0.127,0.234,-0.366,-0.356,-0.049,0.098,0.673,-0.029,0.0
3.214,0.098,-0.312,-0.41,0.107,0.254,-0.361,-0.361,-0.049,0.098,0.683,-0.024,0.0
3.216,0.112,-0.298,-0.41,0.093,0.259,-0.356,-0.361,-0.049,0.102,0.688,-0.024,0.0
3.218,0.098,-0.293,-0.39,0.098,0.244,-0.342,-0.376,-0.063,0.098,0.678,-0.029,0.0
3.22,0.093,-0.332,-0.425,0.122,0.259,-0.381,-0.39,-0.068,0.093,0.678,-0.039,0.0
3.222,0.078,-0.346,-0.425,0.137,0.249,-0.386,-0.4,-0.083,0.083,0.669,-0.054,0.0
3.224,0.039,-0.381,-0.42,0.171,0.229,-0.4,-0.405,-0.088,0.073,0.659,-0.063,0.0
3.226,0.044,-0.39,-0.434,0.176,0.239,-0.415,-0.41,-0.098,0.063,0.654,-0.078,0.0
3.228,0.029,-0.4,-0.429,0.185,0.229,-0.415,-0.415,-0.102,0.054,0.639,-0.098,0.0
3.23,0.0,-0.429,-0.429,0.215,0.215,-0.429,-0.415,-0.102,0.034,0.625,-0.112,0.0
3.232,0.015,-0.425,-0.439,0.205,0.224,-0.434,-0.4,-0.098,0.039,0.625,-0.112,0.0
3.234,0.02,-0.4,-0.42,0.19,0.22,-0.41,-0.405,-0.093,0.039,0.63,-0.117,0.0
3.236,0.034,-0.386,-0.42,0.176,0.224,-0.405,-0.4,-0.088,0.039,0.625,-0.122,0.0
3.238,0.112,-0.307,-0.42,0.098,0.264,-0.366,-0.386,-0.063,0.059,0.644,-0.102,0.0
3.24,0.142,-0.298,-0.439,0.078,0.288,-0.371,-0.366,-0.054,0.063,0.649,-0.098,0.0
3.242,0.098,-0.342,-0.439,0.122,0.268,-0.39,-0.376,-0.073,0.039,0.62,-0.127,0.0
3.244,0.044,-0.386,-0.429,0.171,0.234,-0.41,-0.376,-0.093,0.01,0.6,-0.146,0.0
3.246,0.02,-0.405,-0.425,0.195,0.22,-0.415,-0.366,-0.093,-0.005,0.586,-0.161,0.0
3.248,0.044,-0.386,-0.429,0.171,0.234,-0.41,-0.342,-0.078,0.0,0.59,-0.151,0.0
3.25,0.049,-0.386,-0.434,0.171,0.239,-0.41,-0.327,-0.063,0.0,0.586,-0.161,0.0
3.252,0.054,-0.39,-0.444,0.171,0.249,-0.42,-0.322,-0.063,0.0,0.581,-0.166,0.0
3.254,0.063,-0.361,-0.425,0.151,0.244,-0.395,-0.317,-0.059,-0.005,0.571,-0.176,0.0
3.256,0.039,-0.376,-0.415,0.171,0.224,-0.395,-0.317,-0.054,-0.02,0.556,-0.195,0.0
3.258,0.024,-0.381,-0.405,0.181,0.215,-0.395,-0.327,-0.068,-0.039,0.537,-0.215,0.0
3.26,0.034,-0.381,-0.415,0.176,0.224,-0.4,-0.317,-0.059,-0.029,0.542,-0.215,0.0
3.262,0.044,-0.386,-0.429,0.171,0.234,-0.41,-0.283,-0.024,-0.02,0.551,-0.21,0.0
3.264,0.068,-0.361,-0.429,0.146,0.249,-0.395,-0.259,-0.01,-0.01,0.551,-0.21,0.0
3.266,0.054,-0.366,-0.42,0.156,0.234,-0.395,-0.254,-0.01,-0.02,0.537,-0.234,0.0
3.268,0.039,-0.39,-0.429,0.176,0.234,-0.41,-0.254,-0.01,-0.039,0.512,-0.249,0.0
3.27,0.024,-0.386,-0.41,0.181,0.215,-0.4,-0.244,0.0,-0.049,0.498,-0.273,0.0
3.272,-0.005,-0.41,-0.405,0.21,0.2,-0.41,-0.234,0.0,-0.054,0.488,-0.283,0.0
3.274,-0.044,-0.449,-0.405,0.249,0.181,-0.429,-0.239,0.0,-0.063,0.473,-0.303,0.0
3.276,-0.044,-0.459,-0.415,0.254,0.185,-0.439,-0.229,0.015,-0.059,0.473,-0.307,0.0
3.278,-0.034,-0.449,-0.415,0.244,0.19,-0.434,-0.229,0.024,-0.049,0.478,-0.307,0.0
3.28,-0.039,-0.429,-0.39,0.234,0.176,-0.41,-0.224,0.039,-0.044,0.478,-0.307,0.0
3.282,-0.01,-0.41,-0.4,0.21,0.195,-0.405,-0.21,0.054,-0.044,0.473,-0.317,0.0
3.284,0.02,-0.405,-0.425,0.195,0.22,-0.415,-0.19,0.078,-0.034,0.478,-0.317,0.0
3.286,0.005,-0.415,-0.42,0.205,0.21,-0.42,-0.195,0.083,-0.039,0.468,-0.327,0.0
3.288,-0.059,-0.459,-0.4,0.259,0.171,-0.429,-0.185,0.083,-0.049,0.454,-0.346,0.0
3.29,-0.083,-0.478,-0.395,0.283,0.156,-0.439,-0.181,0.083,-0.059,0.444,-0.361,0.0
3.292,-0.083,-0.473,-0.39,0.278,0.151,-0.434,-0.181,0.083,-0.068,0.429,-0.371,0.0
3.294,-0.088,-0.464,-0.376,0.278,0.142,-0.42,-0.171,0.093,-0.063,0.42,-0.381,0.0
3.296,-0.073,-0.434,-0.361,0.254,0.142,-0.4,-0.166,0.102,-0.063,0.425,-0.386,0.0
3.298,-0.063,-0.439,-0.376,0.254,0.156,-0.41,-0.156,0.122,-0.049,0.434,-0.381,0.0
3.3,-0.049,-0.483,-0.434,0.268,0.19,-0.459,-0.137,0.146,-0.029,0.449,-0.366,0.0
3.302,-0.034,-0.464,-0.429,0.249,0.195,-0.449,-0.122,0.161,-0.029,0.459,-0.361,0.0
3.304,-0.029,-0.439,-0.41,0.234,0.19,-0.425,-0.117,0.161,-0.029,0.449,-0.371,0.0
3.306,-0.063,-0.449,-0.386,0.259,0.161,-0.42,-0.112,0.171,-0.034,0.444,-0.381,0.0
3.308,-0.083,-0.488,-0.405,0.288,0.161,-0.449,-0.093,0.185,-0.029,0.454,-0.381,0.0
3.31,-0.088,-0.468,-0.381,0.278,0.146,-0.425,-0.093,0.185,-0.029,0.444,-0.39,0.0
3.312,-0.088,-0.439,-0.351,0.264,0.132,-0.395,-0.102,0.176,-0.044,0.425,-0.41,0.0
3.314,-0.088,-0.449,-0.361,0.268,0.137,-0.405,-0.083,0.19,-0.034,0.434,-0.4,0.0
3.316,-0.083,-0.429,-0.346,0.259,0.132,-0.39,-0.068,0.2,-0.029,0.439,-0.395,0.0
3.318,-0.083,-0.434,-0.351,0.259,0.132,-0.395,-0.063,0.205,-0.024,0.444,-0.405,0.0
3.32,-0.107,-0.488,-0.381,0.298,0.137,-0.434,-0.059,0.215,-0.024,0.444,-0.405,0.0
3.322,-0.132,-0.522,-0.39,0.327,0.127,-0.459,-0.063,0.2,-0.039,0.425,-0.415,0.0
3.324,-0.156,-0.527,-0.371,0.342,0.107,-0.449,-0.073,0.185,-0.054,0.405,-0.439,0.0
3.326,-0.127,-0.488,-0.361,0.307,0.117,-0.425,-0.063,0.19,-0.054,0.4,-0.444,0.0
3.328,-0.102,-0.439,-0.337,0.273,0.117,-0.39,-0.054,0.195,-0.054,0.395,-0.444,0.0
3.33,-0.088,-0.41,-0.322,0.249,0.117,-0.366,-0.044,0.21,-0.054,0.405,-0.449,0.0
3.332,-0.063,-0.415,-0.351,0.239,0.142,-0.386,-0.029,0.22,-0.034,0.42,-0.434,0.0
3.334,-0.059,-0.39,-0.332,0.224,0.137,-0.361,-0.024,0.224,-0.029,0.42,-0.429,0.0
3.336,-0.049,-0.371,-0.322,0.21,0.137,-0.346,-0.024,0.22,-0.034,0.42,-0.434,0.0
3.338,-0.059,-0.39,-0.332,0.224,0.137,-0.361,-0.024,0.215,-0.039,0.415,-0.444,0.0
3.34,-0.063,-0.4,-0.337,0.234,0.137,-0.371,-0.015,0.22,-0.039,0.415,-0.439,0.0
3.342,-0.059,-0.405,-0.346,0.234,0.142,-0.376,0.0,0.229,-0.034,0.415,-0.434,0.0
3.344,-0.068,-0.42,-0.351,0.244,0.142,-0.386,-0.015,0.224,-0.039,0.405,-0.444,0.0
3.346,-0.093,-0.425,-0.332,0.259,0.117,-0.381,-0.02,0.22,-0.049,0.4,-0.454,0.0
3.348,-0.073,-0.386,-0.312,0.229,0.117,-0.351,-0.015,0.229,-0.044,0.395,-0.454,0.0
3.35,-0.078,-0.371,-0.293,0.224,0.107,-0.332,-0.029,0.22,-0.059,0.39,-0.473,0.0
3.352,-0.107,-0.42,-0.312,0.264,0.102,-0.366,-0.039,0.21,-0.063,0.386,-0.483,0.0
3.354,-0.117,-0.439,-0.322,0.278,0.102,-0.381,-0.049,0.205,-0.068,0.381,-0.493,0.0
3.356,-0.122,-0.415,-0.293,0.268,0.083,-0.356,-0.039,0.22,-0.059,0.39,-0.488,0.0
3.358,-0.088,-0.386,-0.298,0.239,0.102,-0.342,-0.01,0.239,-0.029,0.42,-0.459,0.0
3.36,-0.049,-0.356,-0.307,0.205,0.127,-0.332,0.0,0.244,-0.02,0.425,-0.459,0.0
3.362,-0.063,-0.366,-0.303,0.215,0.117,-0.337,-0.015,0.229,-0.044,0.41,-0.473,0.0
3.364,-0.088,-0.41,-0.322,0.249,0.117,-0.366,-0.024,0.224,-0.054,0.405,-0.488,0.0
3.366,-0.098,-0.425,-0.327,0.264,0.112,-0.376,-0.02,0.234,-0.054,0.41,-0.483,0.0
3.368,-0.098,-0.429,-0.332,0.264,0.117,-0.381,-0.02,0.239,-0.049,0.4,-0.488,0.0
3.37,-0.073,-0.41,-0.337,0.244,0.132,-0.376,-0.015,0.239,-0.049,0.4,-0.488,0.0
3.372,-0.068,-0.41,-0.342,0.239,0.137,-0.376,0.0,0.249,-0.034,0.415,-0.478,0.0
3.374,-0.078,-0.395,-0.317,0.239,0.117,-0.356,-0.01,0.239,-0.039,0.41,-0.483,0.0
3.376,-0.063,-0.361,-0.298,0.215,0.117,-0.332,-0.015,0.244,-0.039,0.41,-0.488,0.0
3.378,-0.034,-0.346,-0.312,0.19,0.137,-0.332,-0.01,0.249,-0.029,0.42,-0.478,0.0
3.38,-0.034,-0.322,-0.288,0.181,0.127,-0.307,-0.015,0.244,-0.034,0.42,-0.488,0.0
3.382,-0.044,-0.351,-0.307,0.2,0.132,-0.332,-0.02,0.239,-0.039,0.415,-0.493,0.0
3.384,-0.034,-0.381,-0.346,0.21,0.156,-0.366,-0.005,0.254,-0.034,0.42,-0.488,0.0
3.386,-0.029,-0.371,-0.342,0.2,0.156,-0.356,0.005,0.264,-0.024,0.425,-0.483,0.0
3.388,-0.044,-0.386,-0.342,0.215,0.146,-0.366,0.0,0.254,-0.034,0.415,-0.493,0.0
3.39,-0.059,-0.41,-0.351,0.234,0.146,-0.381,0.0,0.259,-0.034,0.415,-0.488,0.0
3.392,-0.078,-0.449,-0.371,0.264,0.146,-0.41,0.01,0.268,-0.024,0.42,-0.483,0.0
3.394,-0.083,-0.434,-0.351,0.259,0.132,-0.395,0.005,0.264,-0.029,0.415,-0.488,0.0
3.396,-0.083,-0.4,-0.317,0.244,0.117,-0.361,-0.005,0.259,-0.029,0.415,-0.503,0.0
3.398,-0.083,-0.4,-0.317,0.244,0.117,-0.361,-0.005,0.259,-0.034,0.42,-0.508,0.0
3.4,-0.054,-0.381,-0.327,0.22,0.137,-0.356,0.0,0.264,-0.024,0.434,-0.498,0.0
3.402,-0.054,-0.386,-0.332,0.22,0.137,-0.361,0.0,0.264,-0.024,0.439,-0.498,0.0
3.404,-0.073,-0.386,-0.312,0.229,0.117,-0.351,0.0,0.259,-0.029,0.434,-0.503,0.0
3.406,-0.083,-0.41,-0.327,0.249,0.122,-0.371,0.005,0.259,-0.029,0.439,-0.503,0.0
3.408,-0.093,-0.42,-0.327,0.259,0.117,-0.376,0.005,0.254,-0.034,0.434,-0.512,0.0
3.41,-0.102,-0.429,-0.327,0.268,0.112,-0.381,0.01,0.254,-0.034,0.429,-0.512,0.0
3.412,-0.102,-0.434,-0.332,0.268,0.112,-0.386,0.024,0.259,-0.024,0.434,-0.508,0.0
3.414,-0.107,-0.434,-0.327,0.273,0.107,-0.381,0.024,0.259,-0.024,0.434,-0.508,0.0
3.416,-0.093,-0.405,-0.312,0.249,0.107,-0.361,0.02,0.254,-0.029,0.434,-0.512,0.0
3.418,-0.078,-0.371,-0.293,0.224,0.107,-0.332,0.024,0.264,-0.02,0.434,-0.512,0.0
3.42,-0.083,-0.371,-0.288,0.229,0.102,-0.332,0.029,0.268,-0.01,0.444,-0.508,0.0
3.422,-0.102,-0.395,-0.293,0.249,0.093,-0.346,0.02,0.264,-0.01,0.444,-0.508,0.0
3.424,-0.132,-0.41,-0.278,0.273,0.073,-0.346,0.005,0.244,-0.024,0.425,-0.527,0.0
3.426,-0.19,-0.459,-0.268,0.327,0.039,-0.366,-0.01,0.224,-0.049,0.405,-0.547,0.0
3.428,-0.215,-0.493,-0.278,0.356,0.029,-0.386,-0.024,0.215,-0.059,0.395,-0.561,0.0
3.43,-0.181,-0.449,-0.268,0.317,0.044,-0.361,-0.024,0.215,-0.049,0.4,-0.556,0.0
3.432,-0.088,-0.386,-0.298,0.239,0.102,-0.342,0.01,0.249,-0.01,0.429,-0.517,0.0
3.434,-0.024,-0.322,-0.298,0.176,0.137,-0.312,0.024,0.264,0.005,0.449,-0.503,0.0
3.436,-0.044,-0.327,-0.283,0.185,0.117,-0.307,0.015,0.254,-0.005,0.439,-0.512,0.0
3.438,-0.059,-0.346,-0.288,0.205,0.112,-0.317,0.01,0.244,0.0,0.439,-0.512,0.0
3.44,-0.054,-0.327,-0.273,0.19,0.107,-0.303,0.005,0.249,0.005,0.449,-0.503,0.0
3.442,-0.073,-0.346,-0.273,0.21,0.098,-0.312,0.005,0.249,0.01,0.454,-0.498,0.0
3.444,-0.093,-0.342,-0.249,0.22,0.078,-0.298,0.005,0.244,0.005,0.449,-0.503,0.0
3.446,-0.107,-0.342,-0.234,0.224,0.063,-0.288,-0.02,0.224,-0.015,0.434,-0.522,0.0
3.448,-0.098,-0.366,-0.268,0.234,0.083,-0.317,-0.034,0.22,-0.015,0.434,-0.522,0.0
3.45,-0.078,-0.346,-0.268,0.215,0.093,-0.307,-0.039,0.22,-0.015,0.429,-0.532,0.0
3.452,-0.073,-0.327,-0.254,0.2,0.088,-0.293,-0.034,0.224,-0.005,0.429,-0.527,0.0
3.454,-0.083,-0.317,-0.234,0.2,0.073,-0.278,-0.039,0.224,-0.005,0.429,-0.532,0.0
3.456,-0.098,-0.337,-0.239,0.22,0.068,-0.288,-0.054,0.224,-0.01,0.429,-0.532,0.0
3.458,-0.102,-0.361,-0.259,0.234,0.078,-0.312,-0.063,0.224,-0.005,0.429,-0.532,0.0
3.46,-0.112,-0.366,-0.254,0.239,0.068,-0.312,-0.073,0.22,-0.01,0.429,-0.532,0.0
3.462,-0.078,-0.312,-0.234,0.195,0.078,-0.273,-0.059,0.215,-0.005,0.434,-0.527,0.0
3.464,-0.015,-0.259,-0.244,0.137,0.112,-0.254,-0.049,0.239,0.015,0.459,-0.508,0.0
3.466,-0.01,-0.229,-0.22,0.122,0.102,-0.224,-0.059,0.224,0.01,0.444,-0.522,0.0
3.468,-0.044,-0.268,-0.224,0.156,0.088,-0.249,-0.073,0.205,-0.005,0.425,-0.547,0.0
3.47,-0.093,-0.327,-0.234,0.21,0.068,-0.283,-0.083,0.2,-0.01,0.425,-0.547,0.0
3.472,-0.098,-0.342,-0.244,0.22,0.073,-0.293,-0.093,0.195,-0.015,0.42,-0.561,0.0
3.474,-0.098,-0.337,-0.239,0.22,0.068,-0.288,-0.088,0.195,-0.01,0.42,-0.561,0.0
3.476,-0.088,-0.351,-0.264,0.22,0.088,-0.307,-0.073,0.2,-0.005,0.425,-0.561,0.0
3.478,-0.098,-0.366,-0.268,0.234,0.083,-0.317,-0.078,0.195,-0.005,0.42,-0.556,0.0
3.48,-0.078,-0.386,-0.307,0.234,0.112,-0.346,-0.083,0.195,0.0,0.42,-0.556,0.0
3.482,-0.073,-0.381,-0.307,0.229,0.117,-0.346,-0.083,0.19,-0.005,0.41,-0.571,0.0
3.484,-0.063,-0.376,-0.312,0.22,0.122,-0.346,-0.073,0.205,0.01,0.42,-0.561,0.0
3.486,-0.039,-0.356,-0.317,0.2,0.137,-0.337,-0.059,0.215,0.029,0.439,-0.547,0.0
3.488,-0.029,-0.312,-0.283,0.171,0.127,-0.298,-0.068,0.21,0.015,0.42,-0.566,0.0
3.49,-0.049,-0.332,-0.283,0.19,0.117,-0.307,-0.068,0.215,0.015,0.415,-0.576,0.0
